,Entity,Time,key,BestEfficiencyFlowRate_operatingRange,BestEfficiencyInsituFlowRate_operatingRange,DifferentialPressure_pumpCurve,ESPCurrent_IPR_VLP,ESPPower_IPR_VLP,Efficiency_pumpCurve,FlowRate_pumpCurve,GasRate_IPR_VLP,Head_pumpCurve,HorsePower_pumpCurve,InflowPressure_IPR_VLP,InsituFlowRate_pumpCurve,InsituVaporLiquidRatio_lowerGasiness,InsituVaporLiquidRatio_pumpIntakeGassiness,InsituVaporLiquidRatio_upperGasiness,MaximumFlowRate_operatingRange,MaximumInsituFlowRate_operatingRange,MinimumFlowRate_operatingRange,MinimumInsituFlowRate_operatingRange,OilRate_IPR_VLP,OutflowPressure_IPR_VLP,PumpIntakePressure_lowerGasiness,PumpIntakePressure_pumpIntakeGassiness,PumpIntakePressure_upperGasiness,Rate_IPR_VLP,DifferentialPressure_WellCurve,FlowRate_WellCurve,Head_WellCurve,InsituFlowRate_WellCurve
372,51916_2361119_2312BE_3,,8,,,172.66666666666666,9.0,43.333333333333336,0.0,1050.6666666666667,0.0,437.6666666666667,24.333333333333332,438.6666666666667,1160.3333333333333,0.0,,0.0,,,,,194.66666666666666,1180.3333333333333,40.0,,40.0,1050.6666666666667,,,,
373,51916_37319_2312BJ_3,,0,0.0,1972.0,340.6666666666667,5.333333333333333,22.666666666666668,0.0,116.66666666666667,0.0,893.3333333333334,29.666666666666668,1273.3333333333333,154.33333333333334,0.0,0.0,0.0,0.0,2400.0,671.6666666666666,1333.3333333333333,64.33333333333333,263.6666666666667,0.0,558.6666666666666,0.0,116.66666666666667,41.666666666666664,1590.6666666666667,101.66666666666667,1919.6666666666667
374,51916_37319_2312BJ_3,,1,,,332.0,6.333333333333333,27.333333333333332,0.0,327.3333333333333,0.0,853.3333333333334,31.666666666666668,1204.3333333333333,421.6666666666667,0.0,,0.0,,,,,180.0,252.33333333333334,10.666666666666666,,10.666666666666666,327.3333333333333,227.33333333333334,1799.0,541.3333333333334,2048.0
375,51916_37319_2312BJ_3,,2,,,320.6666666666667,7.333333333333333,31.666666666666668,0.0,538.0,0.0,813.6666666666666,33.666666666666664,1132.0,680.3333333333334,0.0,,0.0,,,,,295.6666666666667,249.33333333333334,16.666666666666668,,16.666666666666668,538.0,229.33333333333334,1801.0,546.0,2049.3333333333335
376,51916_37319_2312BJ_3,,3,,,304.3333333333333,8.666666666666666,37.666666666666664,0.0,748.3333333333334,0.0,763.3333333333334,35.666666666666664,1055.0,930.3333333333334,0.0,,0.0,,,,,411.6666666666667,260.6666666666667,21.333333333333332,,21.333333333333332,748.3333333333334,440.3333333333333,2011.6666666666667,1033.0,2212.3333333333335
377,51916_37319_2312BJ_3,,4,,,289.0,10.333333333333334,45.333333333333336,0.0,959.0,0.0,717.0,37.666666666666664,973.0,1171.3333333333333,0.0,,0.0,,,,,527.3333333333334,311.6666666666667,25.666666666666668,,25.666666666666668,959.0,704.0,2222.3333333333335,1644.6666666666667,2370.6666666666665
378,51916_37319_2312CA_3,,0,0.0,801.3333333333334,630.0,4.0,20.0,0.0,53.666666666666664,0.0,1690.3333333333333,17.333333333333332,1459.0,65.0,0.0,0.0,0.0,0.0,991.6666666666666,851.3333333333334,425.0,9.666666666666666,243.0,0.0,689.0,0.0,53.666666666666664,160.66666666666666,633.6666666666666,409.6666666666667,729.3333333333334
379,51916_37319_2312CA_3,,1,,,617.6666666666666,4.666666666666667,23.666666666666668,0.0,150.33333333333334,0.0,1625.6666666666667,19.0,1379.6666666666667,178.33333333333334,0.0,,0.0,,,,,27.666666666666668,238.0,10.666666666666666,,10.666666666666666,150.33333333333334,353.3333333333333,730.6666666666666,892.3333333333334,814.3333333333334
380,51916_37319_2312CA_3,,2,,,599.3333333333334,5.666666666666667,28.666666666666668,0.0,247.0,0.0,1563.0,20.333333333333332,1293.0,289.3333333333333,0.0,,0.0,,,,,45.666666666666664,287.6666666666667,16.666666666666668,,16.666666666666668,247.0,452.6666666666667,778.3333333333334,1138.3333333333333,858.3333333333334
381,51916_37319_2312CA_3,,3,,,581.3333333333334,6.666666666666667,33.333333333333336,0.0,343.6666666666667,0.0,1505.6666666666667,22.333333333333332,1205.6666666666667,398.3333333333333,0.0,,0.0,,,,,63.666666666666664,348.0,21.333333333333332,,21.333333333333332,343.6666666666667,562.0,827.3333333333334,1406.3333333333333,904.6666666666666
382,51916_37319_2312CA_3,,4,,,562.6666666666666,7.333333333333333,37.666666666666664,0.0,440.3333333333333,0.0,1447.6666666666667,24.0,1106.6666666666667,505.0,0.0,,0.0,,,,,81.66666666666667,411.0,25.666666666666668,,25.666666666666668,440.3333333333333,803.3333333333334,924.0,1992.6666666666667,994.3333333333334
383,51916_37319_2312CA_3,,5,,,541.3333333333334,8.333333333333334,42.0,0.0,537.0,0.0,1383.0,26.0,1000.0,609.3333333333334,0.0,,0.0,,,,,99.33333333333333,479.0,29.666666666666668,,29.666666666666668,537.0,1117.6666666666667,1020.6666666666666,2757.0,1078.3333333333333
384,51916_37319_2312CB_3,,0,0.0,770.0,502.3333333333333,2.6666666666666665,12.333333333333334,0.0,32.666666666666664,0.0,1570.0,13.0,954.0,44.0,0.0,0.0,0.0,0.0,952.6666666666666,579.6666666666666,408.3333333333333,19.0,269.3333333333333,0.0,483.6666666666667,0.0,32.666666666666664,131.0,329.3333333333333,381.6666666666667,421.3333333333333
385,51916_37319_2312CB_3,,1,,,505.0,3.0,14.333333333333334,0.0,92.0,0.0,1529.3333333333333,14.0,898.6666666666666,118.66666666666667,0.0,,0.0,,,,,54.0,248.33333333333334,10.666666666666666,,10.666666666666666,92.0,280.0,388.6666666666667,803.0,459.6666666666667
386,51916_37319_2312CB_3,,2,,,499.0,3.6666666666666665,17.666666666666668,0.0,151.33333333333334,0.0,1489.6666666666667,15.0,841.3333333333334,191.0,0.0,,0.0,,,,,88.66666666666667,251.33333333333334,16.666666666666668,,16.666666666666668,151.33333333333334,436.3333333333333,448.0,1233.3333333333333,517.0
387,51916_37319_2312CB_3,,3,,,491.6666666666667,4.333333333333333,21.0,0.0,210.66666666666666,0.0,1451.3333333333333,15.666666666666666,779.6666666666666,261.3333333333333,0.0,,0.0,,,,,123.33333333333333,270.3333333333333,21.333333333333332,,21.333333333333332,210.66666666666666,465.6666666666667,458.6666666666667,1314.0,527.3333333333334
388,51916_37319_2312CB_3,,4,,,485.3333333333333,5.0,24.333333333333332,0.0,270.0,0.0,1417.0,16.666666666666668,714.3333333333334,329.0,0.0,,0.0,,,,,158.0,309.0,25.666666666666668,,25.666666666666668,270.0,605.6666666666666,507.3333333333333,1689.3333333333333,571.3333333333334
389,51916_37319_2312CB_3,,5,,,478.6666666666667,5.666666666666667,27.333333333333332,0.0,329.3333333333333,0.0,1383.6666666666667,17.666666666666668,649.6666666666666,394.6666666666667,0.0,,0.0,,,,,192.66666666666666,351.0,29.666666666666668,,29.666666666666668,329.3333333333333,797.6666666666666,566.6666666666666,2193.6666666666665,622.3333333333334
390,51916_37319_2312CB_3,,6,,,472.6666666666667,6.333333333333333,30.333333333333332,0.0,388.6666666666667,0.0,1351.0,18.666666666666668,574.6666666666666,457.0,0.0,,0.0,,,,,227.66666666666666,401.6666666666667,33.333333333333336,,33.333333333333336,388.6666666666667,1058.0,626.0,2866.6666666666665,667.0
391,51916_37319_2312CC_3,,0,356.6666666666667,605.6666666666666,1071.3333333333333,8.333333333333334,56.666666666666664,0.0,21.333333333333332,0.0,2998.3333333333335,35.666666666666664,386.3333333333333,26.666666666666668,0.0,0.0,0.0,386.6666666666667,966.6666666666666,12.666666666666666,16.666666666666668,9.666666666666666,308.6666666666667,0.0,245.66666666666666,0.0,21.333333333333332,994.0,21.333333333333332,2789.0,26.333333333333332
392,51916_37319_2312CC_3,,1,,,1134.3333333333333,8.666666666666666,59.0,0.0,59.666666666666664,0.0,3020.6666666666665,39.0,362.3333333333333,71.33333333333333,0.0,,0.0,,,,,27.666666666666668,230.66666666666666,10.666666666666666,,10.666666666666666,59.666666666666664,954.0,59.666666666666664,2552.0,71.66666666666667
393,51916_37319_2312CC_3,,2,,,1135.6666666666667,9.0,61.0,0.0,98.0,0.0,2977.6666666666665,40.666666666666664,337.3333333333333,115.33333333333333,0.0,,0.0,,,,,45.333333333333336,201.66666666666666,16.666666666666668,,16.666666666666668,98.0,939.3333333333334,98.0,2475.0,116.0
394,51916_37319_2312CC_3,,3,,,1118.6666666666667,9.333333333333334,63.0,0.0,136.33333333333334,0.0,2913.3333333333335,41.333333333333336,311.3333333333333,159.0,0.0,,0.0,,,,,63.333333333333336,200.0,21.333333333333332,,21.333333333333332,136.33333333333334,956.0,136.33333333333334,2500.3333333333335,159.66666666666666
395,51916_37319_2312CC_3,,4,,,1088.6666666666667,9.666666666666666,65.33333333333333,0.0,174.66666666666666,0.0,2828.3333333333335,42.0,283.6666666666667,202.33333333333334,0.0,,0.0,,,,,81.33333333333333,215.66666666666666,25.666666666666668,,25.666666666666668,174.66666666666666,990.6666666666666,174.66666666666666,2580.6666666666665,202.66666666666666
396,51916_37319_2312CC_3,,5,,,1052.0,10.0,67.33333333333333,0.0,213.0,0.0,2733.6666666666665,42.333333333333336,254.66666666666666,245.33333333333334,0.0,,0.0,,,,,99.0,238.0,29.666666666666668,,29.666666666666668,213.0,1027.6666666666667,213.0,2672.3333333333335,245.66666666666666
397,51916_37319_2312CC_3,,6,,,1040.3333333333333,10.0,68.0,0.0,224.66666666666666,0.0,2704.3333333333335,42.333333333333336,245.66666666666666,258.3333333333333,0.0,,0.0,,,,,104.33333333333333,245.66666666666666,33.333333333333336,,33.333333333333336,224.66666666666666,1039.6666666666667,224.66666666666666,2703.0,258.3333333333333
398,51916_37319_2312CC_3,,7,,,1010.0,10.333333333333334,69.66666666666667,0.0,251.33333333333334,0.0,2631.3333333333335,42.333333333333336,224.0,288.0,0.0,,0.0,,,,,117.0,267.0,36.666666666666664,,36.666666666666664,251.33333333333334,1070.0,251.33333333333334,2782.0,288.0
399,51916_37319_2312CC_3,,8,,,962.3333333333334,10.666666666666666,71.66666666666667,0.0,289.6666666666667,0.0,2522.6666666666665,42.333333333333336,190.66666666666666,330.6666666666667,0.0,,0.0,,,,,134.66666666666666,300.3333333333333,40.0,,40.0,289.6666666666667,1115.3333333333333,289.6666666666667,2904.0,329.6666666666667
400,51916_37319_2312CC_3,,9,,,878.3333333333334,10.666666666666666,73.33333333333333,0.0,328.0,0.0,2330.0,41.666666666666664,159.0,373.0,0.0,,0.0,,,,,152.66666666666666,339.0,43.0,,43.0,328.0,1160.0,328.0,3030.6666666666665,371.3333333333333
401,51916_37319_2312CC_3,,10,,,25.333333333333332,11.0,75.0,0.0,366.6666666666667,0.0,105.66666666666667,28.333333333333332,126.33333333333333,687.0,0.0,,0.0,,,,,170.33333333333334,382.6666666666667,46.0,,46.0,366.6666666666667,1207.0,366.6666666666667,3169.3333333333335,412.6666666666667
402,51916_37319_2312CC_3,,11,,,0.0,11.333333333333334,76.33333333333333,0.0,405.0,0.0,0.3333333333333333,14.0,63.0,1220.0,0.0,,0.0,,,,,188.33333333333334,436.6666666666667,48.666666666666664,,48.666666666666664,405.0,1297.6666666666667,405.0,3493.0,450.6666666666667
403,51916_37319_2312CD_3,,0,-2.6666666666666665,0.0,303.0,5.666666666666667,31.666666666666668,0.0,14.0,0.0,1238.6666666666667,14.333333333333334,291.3333333333333,25.666666666666668,0.0,0.0,0.0,-2.6666666666666665,0.0,-2.6666666666666665,0.0,8.333333333333334,612.3333333333334,0.0,363.6666666666667,0.0,14.0,736.3333333333334,14.0,2537.6666666666665,18.666666666666668
404,51916_37319_2312CD_3,,1,,,338.6666666666667,5.666666666666667,32.0,0.0,39.666666666666664,0.0,1245.6666666666667,17.0,284.3333333333333,64.0,0.0,,0.0,,,,,24.0,432.0,10.666666666666666,,10.666666666666666,39.666666666666664,549.3333333333334,39.666666666666664,1856.3333333333333,54.666666666666664
405,51916_37319_2312CD_3,,2,,,343.0,5.666666666666667,33.0,0.0,65.33333333333333,0.0,1235.0,18.666666666666668,276.3333333333333,102.66666666666667,0.0,,0.0,,,,,39.333333333333336,378.0,16.666666666666668,,16.666666666666668,65.33333333333333,493.3333333333333,65.33333333333333,1668.6666666666667,91.33333333333333
406,51916_37319_2312CD_3,,3,,,337.0,6.0,34.666666666666664,0.0,91.0,0.0,1212.3333333333333,19.666666666666668,266.0,142.66666666666666,0.0,,0.0,,,,,55.0,356.0,21.333333333333332,,21.333333333333332,91.0,474.6666666666667,91.0,1609.3333333333333,127.66666666666667
407,51916_37319_2312CD_3,,4,,,330.3333333333333,6.333333333333333,36.333333333333336,0.0,116.66666666666667,0.0,1179.3333333333333,21.0,272.0,181.66666666666666,0.0,,0.0,,,,,70.33333333333333,350.0,25.666666666666668,,25.666666666666668,116.66666666666667,451.0,116.66666666666667,1528.0,164.66666666666666
408,51916_37319_2312CD_3,,5,,,305.3333333333333,7.0,39.333333333333336,0.0,142.33333333333334,0.0,1116.3333333333333,22.0,254.0,226.33333333333334,0.0,,0.0,,,,,86.0,365.6666666666667,29.666666666666668,,29.666666666666668,142.33333333333334,486.3333333333333,142.33333333333334,1639.0,195.33333333333334
409,51916_37319_2312CD_3,,6,,,236.33333333333334,7.333333333333333,43.0,0.0,168.0,0.0,926.6666666666666,22.0,226.66666666666666,287.0,0.0,,0.0,,,,,101.33333333333333,389.3333333333333,33.333333333333336,,33.333333333333336,168.0,538.6666666666666,168.0,1811.0,222.66666666666666
410,51916_37319_2312CD_3,,7,,,5.333333333333333,8.0,46.333333333333336,0.0,193.66666666666666,0.0,29.666666666666668,18.333333333333332,195.33333333333334,468.0,0.0,,0.0,,,,,117.0,418.0,36.666666666666664,,36.666666666666664,193.66666666666666,598.0,193.66666666666666,2011.6666666666667,247.33333333333334
411,51916_37319_2312CD_3,,8,,,0.6666666666666666,8.666666666666666,49.666666666666664,0.0,219.33333333333334,0.0,5.333333333333333,16.666666666666668,158.66666666666666,604.6666666666666,0.0,,0.0,,,,,132.33333333333334,454.3333333333333,40.0,,40.0,219.33333333333334,665.0,219.33333333333334,2259.6666666666665,269.6666666666667
412,51916_37319_2312CD_3,,9,,,0.0,9.0,52.666666666666664,0.0,245.0,0.0,0.3333333333333333,14.0,114.66666666666667,841.3333333333334,0.0,,0.0,,,,,148.0,499.6666666666667,43.0,,43.0,245.0,745.3333333333334,245.0,2594.6666666666665,296.6666666666667
413,51916_2361119_2312BE_3,,0,1022.0,769.6666666666666,582.0,5.0,24.0,0.0,77.0,0.0,1543.6666666666667,15.666666666666666,1418.0,92.33333333333333,0.0,0.0,0.0,0.0,952.6666666666666,707.3333333333334,408.3333333333333,14.333333333333334,612.0,0.0,777.6666666666666,0.0,77.0,105.33333333333333,494.3333333333333,271.3333333333333,575.3333333333334
414,51916_2361119_2312BE_3,,1,,,558.6666666666666,5.666666666666667,27.666666666666668,0.0,216.33333333333334,0.0,1456.0,18.0,1277.3333333333333,252.66666666666666,0.0,,0.0,,,,,40.0,527.0,10.666666666666666,,10.666666666666666,216.33333333333334,319.0,633.3333333333334,809.6666666666666,712.3333333333334
415,51916_2361119_2312BE_3,,2,,,534.0,6.666666666666667,32.0,0.0,355.3333333333333,0.0,1376.3333333333333,20.0,1135.3333333333333,408.6666666666667,0.0,,0.0,,,,,65.66666666666667,546.0,16.666666666666668,,16.666666666666668,355.3333333333333,434.3333333333333,707.6666666666666,1096.6666666666667,785.6666666666666
416,51916_2361119_2312BE_3,,3,,,506.3333333333333,7.666666666666667,37.0,0.0,494.3333333333333,0.0,1293.0,22.666666666666668,993.3333333333334,560.3333333333334,0.0,,0.0,,,,,91.66666666666667,612.6666666666666,21.333333333333332,,21.333333333333332,494.3333333333333,534.3333333333334,772.6666666666666,1342.6666666666667,851.6666666666666
417,51916_2361119_2312BE_3,,4,,,466.0,8.666666666666666,41.666666666666664,0.0,633.3333333333334,0.0,1180.0,24.666666666666668,852.3333333333334,708.3333333333334,0.0,,0.0,,,,,117.33333333333333,711.3333333333334,25.666666666666668,,25.666666666666668,633.3333333333334,745.6666666666666,911.6666666666666,1858.0,990.6666666666666
418,51916_2361119_2312BE_3,,5,,,434.3333333333333,9.0,43.333333333333336,0.0,707.6666666666666,0.0,1096.6666666666667,25.333333333333332,777.6666666666666,785.6666666666666,0.0,,0.0,,,,,131.0,777.6666666666666,29.666666666666668,,29.666666666666668,707.6666666666666,951.3333333333334,1050.6666666666667,2355.0,1128.0
419,51916_2361119_2312BI_3,,0,689.0,938.0,519.6666666666666,4.0,21.666666666666668,0.0,72.0,0.0,1605.6666666666667,18.0,558.3333333333334,97.66666666666667,0.0,0.0,0.0,794.6666666666666,1194.3333333333333,420.3333333333333,555.3333333333334,48.0,298.3333333333333,0.0,453.6666666666667,0.0,72.0,152.33333333333334,72.0,507.0,121.33333333333333
420,51916_2361119_2312BI_3,,1,,,526.3333333333334,5.0,28.666666666666668,0.0,201.66666666666666,0.0,1603.6666666666667,22.333333333333332,540.0,268.3333333333333,0.0,,0.0,,,,,134.33333333333334,285.3333333333333,10.666666666666666,,10.666666666666666,201.66666666666666,165.33333333333334,201.66666666666666,539.0,328.3333333333333
421,51916_2361119_2312BI_3,,2,,,521.3333333333334,6.0,34.333333333333336,0.0,331.3333333333333,0.0,1583.6666666666667,26.0,531.0,439.0,0.0,,0.0,,,,,221.0,321.6666666666667,16.666666666666668,,16.666666666666668,331.3333333333333,230.0,331.3333333333333,733.0,508.3333333333333
422,51916_2361119_2312BI_3,,3,,,504.6666666666667,7.0,39.333333333333336,0.0,461.0,0.0,1535.0,28.0,494.6666666666667,609.0,0.0,,0.0,,,,,307.3333333333333,376.3333333333333,21.333333333333332,,21.333333333333332,461.0,338.3333333333333,461.0,1053.6666666666667,656.6666666666666
423,51916_2361119_2312BI_3,,4,,,458.3333333333333,7.666666666666667,43.333333333333336,0.0,590.6666666666666,0.0,1405.0,28.333333333333332,456.0,785.0,0.0,,0.0,,,,,394.0,449.0,25.666666666666668,,25.666666666666668,590.6666666666666,447.6666666666667,590.6666666666666,1374.6666666666667,788.6666666666666
424,51916_2361119_2312BI_3,,5,,,454.3333333333333,7.666666666666667,43.333333333333336,0.0,598.3333333333334,0.0,1394.0,28.333333333333332,453.6666666666667,796.0,0.0,,0.0,,,,,399.0,453.6666666666667,29.666666666666668,,29.666666666666668,598.3333333333334,454.0,598.3333333333334,1393.3333333333333,796.0
425,51916_2361119_2312BI_3,,6,,,350.6666666666667,8.0,45.666666666666664,0.0,720.3333333333334,0.0,1104.0,27.333333333333332,414.3333333333333,987.3333333333334,0.0,,0.0,,,,,480.6666666666667,544.6666666666666,33.333333333333336,,33.333333333333336,720.3333333333334,557.6666666666666,720.3333333333334,1696.3333333333333,917.3333333333334
426,51916_2361119_2312BI_3,,7,,,80.33333333333333,8.333333333333334,47.0,0.0,850.0,0.0,290.0,22.666666666666668,368.6666666666667,1348.3333333333333,0.0,,0.0,,,,,567.0,676.6666666666666,36.666666666666664,,36.666666666666664,850.0,669.0,850.0,2023.3333333333333,1066.3333333333333
